route_id,stop_name,stop_id,stop_sequence,stop_lat,stop_lon,shape_id
T7,v.le rodi (bicocca m5),12281,9,45.5150165828622,9.20669650646638,6791
T7,bicocca m5,17158,10,45.5149215486945,9.20512155739588,6791
T7,v.le testi via s. marcellina,11986,11,45.5116376072507,9.20326356080949,6791
T7,v.le testi via pianell,11979,12,45.5087806308861,9.20164962276304,6791
T7,ca' granda m5,11973,13,45.5067656409491,9.20050962322763,6791
T7,v.le testi via dolcebuono,11958,14,45.5040816865236,9.1989966389267,6791
T7,istria m5,11950,15,45.5015536917228,9.19754973154264,6791
T7,v.le zara via laurana,11947,16,45.499444714275,9.19637771825862,6791
T7,marche m5,11944,17,45.4959167415215,9.19438475984993,6791
T7,zara m3/m5,11639,18,45.4920327670103,9.19217286378601,6791
T7,p.le lagosta,11631,19,45.4896318260418,9.19084381958635,6791
T7,p.le lagosta,12941,20,45.4895617878111,9.19147685602777,6791
T5,ortica,12678,1,45.4714071613076,9.23782538221839,6774
T5,via amadeo via s. benigno,12676,2,45.4711391547611,9.23661139836835,6774
T5,via amadeo via paladini,12461,3,45.4710111101932,9.2336693959817,6774
T5,via b. angelico via aselli,12450,4,45.4709811337786,9.23068044005646,6774
T5,via b. angelico via colombo,12437,5,45.4709571205968,9.22684751361401,6774
T5,p.za ferravilla,12422,6,45.470940086376,9.22428153710862,6774
T5,p.za aspari,12412,7,45.4716810827821,9.22184559791726,6774
T5,p.za ascoli,12168,8,45.4730260782517,9.21806463319082,6774
T5,p.za adelaide di savoia,12154,9,45.4730320518035,9.21531466626877,6774
T5,p.za otto novembre,12141,10,45.4746320277622,9.21140269171232,6774
T5,p.ta venezia v.le tunisia,12970,11,45.4764730111725,9.20739072874187,6774
T5,v.le tunisia,11887,12,45.4784499734366,9.20307275874837,6774
T5,p.za cincinnato,11892,13,45.4799289672622,9.20409670776781,6774
T5,via vitruvio,12172,14,45.4821619344192,9.20649169512411,6774
T5,stazione centrale p.za duca d'aosta m2 m3,11890,15,45.4846348838559,9.20259573380986,6774
T5,stazione centrale m2 m3,11915,16,45.48686887957,9.20207669497161,6774
T5,stazione centrale via tonale,11930,17,45.4882018674076,9.20347871385857,6774
T5,v.le lunigiana,11938,18,45.4914478458019,9.20553463076684,6774
T5,v.le lunigiana via gioia,15612,19,45.4924148188491,9.20358071311584,6774
T5,p.za carbonari,11910,20,45.494814776391,9.19747671100822,6774
T5,marche m5,11903,21,45.4959197609264,9.19501674201892,6774
T5,v.le zara via laurana,11948,22,45.4989427086075,9.1967547256998,6774
T5,istria m5,11956,23,45.5018496728659,9.19838767713695,6774
T5,v.le testi via dolcebuono,11961,24,45.5040416512645,9.19960966645881,6774
T5,ca' granda m5,11974,25,45.5066486202228,9.19990862620985,6774
T5,v.le ca' granda v.le suzzani,11968,26,45.5070376557213,9.19831065400786,6774
T5,v.le ca' granda via val furva,11964,27,45.5077496131152,9.1954257173708,6774
T5,v.le ca' granda via cherasco,11672,28,45.5084845985815,9.19226273296045,6774
T5,ospedale maggiore (niguarda),15412,29,45.5089475767787,9.1904037399218,6774
T5,ospedale maggiore (niguarda),17142,30,45.5085475860434,9.18976077990994,6774
T4,maciachini m3,15533,1,45.4975157156127,9.18568688476607,3851
T4,maciachini m3,15384,2,45.498154687824,9.18578988111178,3851
T4,valassina,15386,3,45.5010636669095,9.18826479949635,3851
T4,nizza,15388,4,45.5031606641051,9.18913979338883,3851
T4,ospedale maggiore (niguarda),15390,5,45.5086486079893,9.18959575354242,3851
T4,girola,15392,6,45.51122057939,9.19084976293136,3851
T4,niguarda centro,15394,7,45.5145685229895,9.19131671914591,3851
T4,niguarda nord,15396,8,45.5188644679323,9.19204667950344,3851
T4,cascina california,15398,9,45.5217274726495,9.19221763562509,3851
T4,niguarda (parco nord),15581,10,45.5248594153103,9.19228567317219,3851
T33,p.le lagosta,17337,1,45.4900308380286,9.19131582279979,7693
T33,p.le lagosta,11631,2,45.4896318260418,9.19084381958635,7693
T33,via porro lambertenghi,11619,3,45.4892068041375,9.18671194765306,7693
T33,via ugo bassi,11611,4,45.4886768117023,9.18332597503036,7693
T33,via farini via ferrari,17328,5,45.485607846777,9.18271900370767,7693
T33,stazione garibaldi m2 m5,17329,6,45.483717877877,9.18637096596707,7693
T33,via rosales,17330,7,45.4812609134129,9.18825492705763,7693
T33,v.le m.te grappa via gioia,17331,8,45.4807209225556,9.18965896492853,7693
T33,p.le principessa clotilde (osp. fatebenefratelli),11860,9,45.4802219362898,9.19273587623043,7693
T33,v.le monte santo,11864,10,45.4796579382844,9.19420085313927,7693
T33,repubblica m3,17436,11,45.4779729484842,9.19768184393929,7693
T33,v.le vittorio veneto,11882,12,45.4767429882315,9.200348804051,7693
T33,v.le tunisia,11886,13,45.4783119768467,9.20258476953191,7693
T33,p.ta venezia v.le tunisia,12969,14,45.476608991924,9.20679470905679,7693
T33,p.za otto novembre,12136,15,45.474759006797,9.2108436981292,7693
T33,p.za adelaide di savoia,12146,16,45.4731920669064,9.21428166500764,7693
T33,p.za ascoli,12163,17,45.473259060136,9.21669865313967,7693
T33,p.za carlo erba,12415,18,45.4748930555659,9.22085956668486,7693
T33,v.le romagna via pascoli,12429,19,45.4758760742162,9.2231975335897,7693
T33,via pascoli p.za l. da vinci,12435,20,45.4767780499947,9.22551252294448,7693
T33,p.za leonardo da vinci (politecnico),12489,21,45.4790960262013,9.22570249142784,7693
T33,via bassini via ponzio,12494,22,45.4792640299711,9.22968943496716,7693
T33,via bassini via golgi,12505,23,45.4802360373179,9.23396438808537,7693
T33,via valvassori peroni,12703,24,45.4811950703495,9.23634733579253,7693
T33,rimembranze di lambrate,12717,25,45.4826850381575,9.24140229150796,7693
T31,cinisello (primo maggio),15877,1,45.5599030962331,9.21107419311881,7214
T31,monte ortigara (cinisello b.),15878,2,45.5598140715795,9.21339017570056,7214
T31,villa ghirlanda (cinisello b.),15879,3,45.5579121075402,9.21461720485732,7214
T31,gramsci (cinisello b.),15893,4,45.5556391374331,9.21550718432335,7214
T31,liberta' (cinisello b.),15880,5,45.5532731864251,9.21664014680327,7214
T31,gorky monfalcone (cinisello b.),15881,6,45.5510701855485,9.21759220125627,7214
T31,parco nord (osp.bassini)(cinisello b.),15882,7,45.5456372557378,9.21800616215888,7214
T31,parco nord (ist. tecnico)(cinisello b.),15883,8,45.5373593263986,9.21760625092496,7214
T31,parco nord clerici (sesto s.g.),15884,9,45.5336963856893,9.21538029517173,7214
T31,parco nord (torretta),15894,10,45.5298044478701,9.21335134903026,7214
T31,bignami m5,14884,11,45.525694470319,9.21124441442423,7214
T31,ponale m5,12311,12,45.522032474031,9.20916842892547,7214
T31,v.le testi via s. glicerio,12302,13,45.5187665202402,9.20730548732508,7214
T31,v.le testi via la farina,17157,14,45.5167055457579,9.20614749494013,7214
T31,bicocca m5,17158,15,45.5149215486945,9.20512155739588,7214
T31,v.le testi via s. marcellina,11986,16,45.5116376072507,9.20326356080949,7214
T31,v.le testi via s. marcellina,17303,17,45.5116645728909,9.20396458400356,7214
T31,bicocca m5,12280,18,45.5149205453731,9.20573051165624,7214
T3,gratosoglio,11091,1,45.4036847559222,9.17393553868903,3275
T3,via dei missaglia via baroni,11093,2,45.4038397394779,9.17463755430778,3275
T3,via dei missaglia (scuola santarosa),11095,3,45.4066026758483,9.17477049712377,3275
T3,via dei missaglia via saponaro,11078,4,45.4101916652732,9.1744125037394,3275
T3,via dei missaglia via feraboli,11081,5,45.4141915949451,9.17486546946645,3275
T3,via dei missaglia via de ruggiero,11105,6,45.4182505834287,9.17547740717463,3275
T3,via dei missaglia (isola anita),11108,7,45.4227775220961,9.17694839431006,3275
T3,via dei missaglia via s. abbondio,11110,8,45.4244965275307,9.17709236395569,3275
T3,via dei missaglia via boifava,11111,9,45.4266535089838,9.17728535607377,3275
T3,p.za abbiategrasso m2,11131,10,45.4294264517323,9.17760135984553,3275
T3,via montegani via neera,11136,11,45.4329064221783,9.17775536455982,3275
T3,via montegani via palmieri,11137,12,45.4348324232179,9.17800830683496,3275
T3,via montegani v.le da cermenate,11139,13,45.4372483800801,9.17830429313343,3275
T3,via meda via spaventa,11163,14,45.4401333620137,9.17861828266864,3275
T3,v.le tibaldi via meda,11165,15,45.4432963042936,9.17903925589525,3275
T3,l.go mahler,11419,16,45.4461082890318,9.17944324350881,3275
T3,c.so s. gottardo via lagrange,11441,17,45.44866424825,9.17972424124046,3275
T3,p.za ventiquattro maggio,11443,18,45.4518721886766,9.18013920948999,3275
T3,p.za s. eustorgio,11448,19,45.4537531639846,9.18043119697001,3275
T3,colonne di s. lorenzo,15077,20,45.4572041735175,9.18096113486575,3275
T3,carrobbio,11481,21,45.4599041329824,9.18128812426206,3275
T3,via torino via s. maria valle,11486,22,45.4606821324187,9.18315713265118,3275
T3,via torino via palla,14188,23,45.4615401046536,9.18558310080378,3275
T3,duomo m1 m3,12938,24,45.4636750993966,9.1870740317486,3275
T3,duomo m1 m3,11490,25,45.4643260914874,9.18701004458218,3275
T27,p.za fontana,15381,1,45.4633710872224,9.19405098884712,11317
T27,l.go augusto,11798,2,45.462537160389,9.19785491803363,11317
T27,palazzo di giustizia,11816,3,45.4623001537483,9.20077685716806,11317
T27,c.so p.ta vittoria (camera del lavoro),11823,4,45.4622751421515,9.20382684463351,11317
T27,p.za cinque giornate,12094,5,45.4622111782892,9.20875575639384,11317
T27,p.za s. maria del suffragio,12099,6,45.4621901552634,9.21104178227657,11317
T27,via cadore c.so ventidue marzo,12108,7,45.4621872019833,9.21427674341147,11317
T27,p.za emilia,12126,8,45.4621612235296,9.21854265064629,11317
T27,p.za grandi,12390,9,45.4621661853892,9.22106567289266,11317
T27,v.le campania v.le corsica,12392,10,45.4621342092355,9.22346556401549,11317
T27,v.le corsica via lomellina,12402,11,45.4622341958362,9.22948752608532,11317
T27,v.le corsica via negroli,12407,12,45.4621832164951,9.2319625424855,11317
T27,forlanini,12646,13,45.4620092411579,9.23614845317218,11317
T27,via repetti,12651,14,45.4615102897308,9.23806840039889,11317
T27,via marco bruto,12653,15,45.4592182974563,9.23940642697004,11317
T27,ovidio,19621,16,45.457058951276,9.24183167519169,11317
T24,vigentino,15082,1,45.4218866230584,9.20339411437607,9199
T24,via ripamonti via chopin,15083,2,45.4252665810322,9.20349609201869,9199
T24,via ripamonti via val di sole,15084,3,45.4291435229819,9.20243908694179,9199
T24,via ripamonti via noto,11720,4,45.4314355135248,9.2017830190436,9199
T24,via ripamonti via dell'assunta,11722,5,45.4331104669655,9.20132005830378,9199
T24,via ripamonti via quaranta,11714,6,45.4356314696317,9.20082801684842,9199
T24,via ripamonti via barletta,11743,7,45.4380064299797,9.20029703889687,9199
T24,via ripamonti via serio,11738,8,45.4418253944279,9.19935904925875,9199
T24,via ripamonti via lorenzini,11740,9,45.4432243487429,9.19898300828081,9199
T24,v.le isonzo via ripamonti,11736,10,45.4462573181162,9.19815397833525,9199
T24,via ripamonti via bellezza,11765,11,45.4483113061179,9.19756398945683,9199
T24,via ripamonti v.le sabotino,11756,12,45.4506962729166,9.19695897345624,9199
T24,c.so p.ta vigentina,11758,13,45.4535252477037,9.1962100147882,9199
T24,crocetta m3,11761,14,45.4559341973187,9.19560001262714,9199
T24,c.so p.ta romana via s. sofia,11520,15,45.4582071672587,9.192461021905,9199
T24,missori m3,11511,16,45.460495149215,9.18857106831907,9199
T24,missori m3,11515,17,45.4607571488549,9.19040402505794,9199
T24,via larga,11794,18,45.4627781401537,9.19456395380851,9199
T24,p.za fontana,11788,19,45.463302098617,9.19402891845866,9199
T2,bausan,12978,1,45.5023975979307,9.16497310776317,9378
T2,bausan,11335,2,45.501795571391,9.16588309992133,9378
T2,via imbriani via scalvini,11334,3,45.4989776775121,9.16926005319143,9378
T2,p.le nigra,11339,4,45.4969596989716,9.17073904316202,9378
T2,lancetti,11325,5,45.4951917130143,9.17602798944365,9378
T2,via bernina,11608,6,45.4956117346891,9.18094995221951,9378
T2,via farini v.le stelvio,11617,7,45.4945977372535,9.18502192585911,9378
T2,via farini via alserio,11614,8,45.4916017823239,9.18398794907195,9378
T2,via farini via valtellina,11609,9,45.4890537874859,9.18291094489147,9378
T2,via farini via ferrari,11587,10,45.4851498059787,9.18185200114683,9378
T2,p.le baiamonti,11577,11,45.4831068603367,9.18152799623956,9378
T2,v.le montello,11574,12,45.4802468870304,9.18104002263016,9378
T2,p.za lega lombarda,11572,13,45.4787219018947,9.18074405253813,9378
T2,arena,11532,14,45.4753719554926,9.18139000343162,9378
T2,lanza m2,11541,15,45.471997998978,9.18204909363292,9378
T2,via cusani,11547,16,45.4693850250889,9.18517607636754,9378
T2,cordusio m1,11497,17,45.4662150396436,9.18615304868802,9378
T2,duomo m1 m3,11505,18,45.4639120894044,9.18798705769749,9378
T2,duomo m1 m3,11502,19,45.46330508679,9.18762304054479,9378
T2,via torino via palla,14187,20,45.4616571077757,9.18557704995127,9378
T2,via torino via s. maria valle,11484,21,45.460788116359,9.18323209813633,9378
T2,carrobbio,11477,22,45.4597221119452,9.17972312624602,9378
T2,c.so genova via ariberto,11225,23,45.4580351205189,9.17656720660009,9378
T2,p.le cantore,11194,24,45.4553221817677,9.17264224674673,9378
T2,p.ta genova m2,11177,25,45.4524151943421,9.16985530021825,9378
T2,via valenza alzaia nav. grande,11174,26,45.4506591840181,9.16810633693128,9378
T2,ripa di p.ta ticinese via lombardini,10856,27,45.4494881829809,9.1642534060256,9378
T2,ripa di p.ta ticinese via d'adda,10850,28,45.4486702217635,9.16037948835503,9378
T2,ponte delle milizie,10845,29,45.4482702328788,9.15834748001891,9378
T2,via l. il moro via pestalozzi,10836,30,45.4477521753616,9.15602149718539,9378
T2,"via l. il moro, 25",10537,31,45.4466041844549,9.15062258010518,9378
T2,via l. il moro cavalcavia don milani,10530,32,45.4455882184033,9.14587065565397,9378
T2,via l. il moro via guintellino,10523,33,45.4449042130434,9.14269074573845,9378
T2,p.le negrelli,17923,34,45.4442212591256,9.13928712610291,9378
T2,p.le negrelli,10519,35,45.4440061605077,9.13987569320092,9378
T19,p.le cacciatori delle alpi,10469,1,45.5043594659156,9.1369244496754,10273
T19,v.le espinasse via palizzi,10699,2,45.5030075254349,9.13808843772913,10273
T19,p.le santorre di santarosa,10701,3,45.5009395480359,9.13953638340741,10273
T19,v.le espinasse via nuvolone,10708,4,45.498007593506,9.14157839367364,10273
T19,v.le espinasse via casella,10682,5,45.4954306156009,9.14337940876164,10273
T19,v.le espinasse p.le accursio,10686,6,45.4935436351715,9.14468643501001,10273
T19,v.le certosa via grosotto,10689,7,45.4917016832332,9.14757140211411,10273
T19,v.le certosa v.le serra,10694,8,45.4901136882784,9.15105531013437,10273
T19,p.za firenze,10978,9,45.4878336994227,9.15607230631443,10273
T19,c.so sempione via e. filiberto,10945,10,45.4861337533816,9.15839526654548,10273
T19,c.so sempione via arona,10953,11,45.4842287741834,9.16057426487559,10273
T19,domodossola fn m5,10960,12,45.4824267848038,9.16295125215183,10273
T19,domodossola fn m5,17550,13,45.4814457851761,9.1618512563932,10273
T19,v.le boezio,17552,14,45.4797148517667,9.16017229785411,10273
T19,p.za sei febbraio,10947,15,45.4770999025595,9.1606692693743,10273
T19,via monti via savoia cavalleria,10932,16,45.4747409024801,9.16404327992962,10273
T19,l.go quinto alpini,11253,17,45.4725639526005,9.16692324515614,10273
T19,via venti settembre,11256,18,45.4701829654469,9.17000919383641,10273
T19,p.za virgilio,11263,19,45.4682979880739,9.17253019052481,10273
T19,l.go d'ancona,11231,20,45.4661470386711,9.17536221980451,10273
T19,c.so magenta via nirone,11241,21,45.4658080335444,9.17801112735125,10273
T19,via meravigli,11485,22,45.4656910495222,9.18172709432447,10273
T19,cordusio m1,11492,23,45.4654820778596,9.18584806291649,10273
T19,duomo m1 m3,11500,24,45.4629681261669,9.18840204168583,10273
T19,missori m3,11515,25,45.4607571488549,9.19040402505794,10273
T19,via larga,11794,26,45.4627781401537,9.19456395380851,10273
T19,l.go augusto,11798,27,45.462537160389,9.19785491803363,10273
T19,palazzo di giustizia,11816,28,45.4623001537483,9.20077685716806,10273
T19,c.so p.ta vittoria (camera del lavoro),11823,29,45.4622751421515,9.20382684463351,10273
T19,p.za cinque giornate,12090,30,45.4617641907139,9.20736082464877,10273
T19,v.le premuda,12092,31,45.4653281609673,9.20731379722101,10273
T19,p.za tricolore,12129,32,45.4675080868562,9.20712477875138,10273
T19,v.le piave,12133,33,45.4716880863354,9.2067187721618,10273
T19,via bixio,12139,34,45.472360071479,9.21096167847399,10273
T19,p.za adelaide di savoia,12145,35,45.4727820883379,9.21414164958944,10273
T19,p.za ascoli,12163,36,45.473259060136,9.21669865313967,10273
T19,p.za carlo erba,12415,37,45.4748930555659,9.22085956668486,10273
T19,v.le romagna via pascoli,12429,38,45.4758760742162,9.2231975335897,10273
T19,via pascoli p.za l. da vinci,12435,39,45.4767780499947,9.22551252294448,10273
T19,p.za leonardo da vinci (politecnico),12489,40,45.4790960262013,9.22570249142784,10273
T19,via bassini via ponzio,12494,41,45.4792640299711,9.22968943496716,10273
T19,via bassini via golgi,12505,42,45.4802360373179,9.23396438808537,10273
T19,via valvassori peroni,12703,43,45.4811950703495,9.23634733579253,10273
T19,stazione lambrate m2,12709,44,45.4849009662731,9.23647233888519,10273
T19,stazione lambrate m2,12707,45,45.4845769770016,9.23588831194952,10273
T16,p.za piemonte,10906,1,45.4669149845136,9.15408646915881,3210
T16,c.so vercelli via cherubini,10881,2,45.466562026122,9.15889140217736,3210
T16,c.so vercelli l.go settimio severo,10888,3,45.4663280288142,9.16210833911192,3210
T16,p.le baracca,10898,4,45.4661519678759,9.16446435135818,3210
T16,s. maria delle grazie,11216,5,45.4656640526553,9.17010428445648,3210
T16,l.go d'ancona,11230,6,45.465809038762,9.17514313940652,3210
T16,c.so magenta via nirone,11241,7,45.4658080335444,9.17801112735125,3210
T16,via meravigli,11485,8,45.4656910495222,9.18172709432447,3210
T16,cordusio m1,11492,9,45.4654820778596,9.18584806291649,3210
T16,duomo m1 m3,11500,10,45.4629681261669,9.18840204168583,3210
T16,missori m3,11510,11,45.4602031189369,9.18884205885316,3210
T16,c.so p.ta romana via s. sofia,11519,12,45.4577181934169,9.19309401758225,3210
T16,crocetta m3,11762,13,45.4561432012332,9.19657697523771,3210
T16,via lamarmora via commenda,11769,14,45.4565492041264,9.19905494183543,3210
T16,via lamarmora,11775,15,45.4568872330591,9.20123692043224,3210
T16,v.le monte nero via bergamo,11827,16,45.4575261942109,9.20624185619175,3210
T16,via bergamo,12052,17,45.456450235954,9.20890881553843,3210
T16,via cadore via bergamo,12056,18,45.4556992639624,9.21080277628161,3210
T16,via comelico,12062,19,45.4546962783859,9.2132747843636,3210
T16,v.le umbria via comelico,12065,20,45.453478279848,9.21450577604497,3210
T16,via tito livio,12069,21,45.4519863126009,9.21598075571388,3210
T16,p.za salgari,12082,22,45.4503263071614,9.22006670281871,3210
T16,p.le cuoco,12382,23,45.4512083451425,9.22497268533444,3210
T16,via del turchino via maspero,12383,24,45.4518023808703,9.2273505769189,3210
T16,via varsavia via m.te velino,12387,25,45.4526053722387,9.22921662441498,3210
T16,via monte velino,12385,26,45.4530633566515,9.22892456064416,3210
T15,duomo m1 m3,11512,1,45.4632121245754,9.18972297119549,9901
T15,c.so italia (missori m3),11498,2,45.4593111474841,9.1878500813527,9901
T15,c.so italia via s. sofia,11465,3,45.4566881770133,9.18739805922845,9901
T15,c.so italia via lusardi,11462,4,45.4540732129878,9.18694610581698,9901
T15,porta lodovica,11458,5,45.4510612101604,9.18628714372405,9901
T15,castelbarco,15380,6,45.4486692606674,9.18546614709973,9901
T15,giambologna,15378,7,45.445555277391,9.184531201866,9901
T15,tibaldi,15376,8,45.4444513246959,9.18323223340319,9901
T15,pezzotti,15374,9,45.440707331052,9.18310120379161,9901
T15,g. da cermenate,15372,10,45.437635394442,9.18337921854995,9901
T15,volvinio,15370,11,45.4344054461405,9.18361526005031,9901
T15,agrippa,15368,12,45.4327894465378,9.18291224122985,9901
T15,medeghino,15366,13,45.4314544353441,9.18034529433028,9901
T15,p.za abbiategrasso m2,11130,14,45.4292914632928,9.17745335565019,9901
T15,via dei missaglia via boifava,11112,15,45.4270694938102,9.17718134984659,9901
T15,via dei missaglia via s. abbondio,11109,16,45.4247565068183,9.17698734662371,9901
T15,via dei missaglia (isola anita),11107,17,45.4231105371777,9.17684044495151,9901
T15,via dei missaglia via de ruggiero,11106,18,45.4185846026737,9.17535944824001,9901
T15,via dei missaglia via feraboli,11082,19,45.4145175973147,9.17478147824661,9901
T15,via dei missaglia via saponaro,11080,20,45.4106166559011,9.17430347564298,9901
T15,via dei missaglia (scuola santarosa),11096,21,45.4067887093713,9.17458550678063,9901
T15,gratosoglio,11094,22,45.4036587419503,9.17444154048102,9901
T15,via curiel via maggi (rozzano),11088,23,45.3982867973836,9.17337857574673,9901
T15,via curiel via lambro (rozzano),11067,24,45.3943708757854,9.17288659467447,9901
T15,via curiel via isonzo (rozzano),11065,25,45.3895748769935,9.17212665663699,9901
T15,via grandi via buozzi (rozzano),11062,26,45.3843019531731,9.1706317214547,9901
T15,v.le romagna (rozzano),11061,27,45.383515930841,9.16706076900055,9901
T15,romagna - cabrini,18077,28,45.3828534802707,9.16181755854565,9901
T15,viale lonni,18079,29,45.3818930101591,9.1589152229126,9901
T15,viale liguria,18081,30,45.3806403670588,9.15496118548927,9901
T15,v.le liguria,18083,31,45.3785679363101,9.14894989470566,9901
T15,guido rossa,18076,32,45.3769384070206,9.15001487046494,9901
T14,lorenteggio,12984,1,45.4417471615128,9.11699204465723,4287
T14,via gonin via m. di lorenteggio,10199,2,45.4409311663186,9.11875000342125,4287
T14,via gonin via giordani,10204,3,45.4424781741286,9.12352397870908,4287
T14,san cristoforo fs,10335,4,45.4447261533902,9.13043188166146,4287
T14,via giambellino via sanniti,10337,5,45.445125140236,9.13173483298613,4287
T14,via giambellino via odazio,10342,6,45.4460931463901,9.13465879897272,4287
T14,l.go gelsomini l.go giambellino,10539,7,45.4476541462602,9.13944169343484,4287
T14,via brunelleschi,10547,8,45.44896716484,9.14352771017477,4287
T14,via giambellino via vignoli,10561,9,45.4505121651993,9.14835555256929,4287
T14,via giambellino via tolstoj,10564,10,45.4512671075312,9.15064956934592,4287
T14,p.za napoli,10825,11,45.452304163843,9.15386453212647,4287
T14,via solari via stendhal,10846,12,45.4539021387673,9.15878948164598,4287
T14,p.za del rosario,10854,13,45.4552601578658,9.16301837711347,4287
T14,via montevideo,11172,14,45.4562821076961,9.16617031178559,4287
T14,v.le coni zugna via solari,11175,15,45.4570281513848,9.16900734968246,4287
T14,p.le cantore,11187,16,45.4553101603712,9.17207924366631,4287
T14,c.so genova via ariberto,11200,17,45.4571441588258,9.17546324662997,4287
T14,p.za resistenza partigiana,11234,18,45.4584971293284,9.17748517901606,4287
T14,carrobbio,11482,19,45.4600781094434,9.18090813483,4287
T14,via torino via s. maria valle,11486,20,45.4606821324187,9.18315713265118,4287
T14,via torino via palla,14188,21,45.4615401046536,9.18558310080378,4287
T14,duomo m1 m3,11504,22,45.4634760898664,9.18799900708334,4287
T14,via orefici p.za cordusio,11491,23,45.4645690826372,9.18722703026785,4287
T14,via cusani,11548,24,45.4695290193298,9.18523003067947,4287
T14,lanza m2,11542,25,45.4721919764079,9.18196806354204,4287
T14,arena,11533,26,45.4752289384666,9.18157005780353,4287
T14,p.za lega lombarda,15689,27,45.4780189382899,9.18052604890366,4287
T14,via bramante via giannone,11567,28,45.4795638862716,9.17991902011311,4287
T14,via bramante via sarpi,11568,29,45.481550886961,9.17908006892279,4287
T14,p.le cim.monumentale via bramante,11313,30,45.483873822918,9.17769606473353,4287
T14,cenisio m5,11323,31,45.4875027900256,9.17297707636552,4287
T14,via cenisio via induno,11321,32,45.4876207649711,9.16891512395899,4287
T14,p.za diocleziano,11008,33,45.4877107662017,9.16493021149474,4287
T14,p.za caneva,11001,34,45.4877917770698,9.16144724098829,4287
T14,p.za firenze,10988,35,45.4879177747983,9.15704431555813,4287
T14,v.le certosa v.le serra,10965,36,45.4899016897828,9.15178236350315,4287
T14,v.le certosa via grosotto,10688,37,45.4916266426338,9.14797834784699,4287
T14,p.le accursio,14998,38,45.4928266349142,9.14537342326833,4287
T14,v.le certosa via casella,10678,39,45.494587583498,9.14147042795874,4287
T14,v.le certosa via giannini,10697,40,45.4961756171235,9.1380095105751,4287
T14,v.le certosa via tibullo,10466,41,45.4981525272304,9.13360354389146,4287
T14,v.le certosa via gradisca,10462,42,45.5001415193143,9.1292255833263,4287
T14,v.le certosa via cormons,10453,43,45.5012654915251,9.12673860001937,4287
T14,v.le certosa via giorgini,10448,44,45.5022354983323,9.1246436205356,4287
T14,v.le certosa (cimitero  maggiore),10314,45,45.503367447254,9.1221356243195,4287
T14,p.le cimitero maggiore,10308,46,45.5032824444863,9.12065262597097,4287
T14,p.le cimitero maggiore,10305,47,45.5029284804319,9.12139264155983,4287
T12,v.le molise,14869,1,45.4572373061018,9.22393161156749,4282
T12,p.le martini,14870,2,45.4576142950938,9.22206167321199,4282
T12,via arconati,12124,3,45.4581712599382,9.21776165911175,4282
T12,p.za emilia,14871,4,45.4619472045348,9.21743864832333,4282
