route_id,stop_name,stop_id,stop_sequence,stop_lat,stop_lon,shape_id
BQ88,v.le ungheria,16084,1,45.4454924645648,9.24881935902843,10320
BQ88,rogoredo m3,16078,2,45.4331185802075,9.24009957772113,10320
BQ86,via s. monica v.le testi,17161,1,45.5115976040113,9.2023755816582,7231
BQ86,precotto m1,12562,2,45.5124066823399,9.22429433710687,7231
BQ86,cascina gobba m2,16767,3,45.5113927542714,9.26012785804997,7231
BQ79,gratosoglio,11090,1,45.4037457303297,9.17316253545344,7170
BQ79,p.za abbiategrasso m2,11134,2,45.4306574395196,9.17702931465283,7170
BQ78,san siro stadio m5,17530,1,45.4763367825204,9.11844184495317,8213
BQ78,lotto (fieramilanocity) m1 m5,10658,2,45.4787328233094,9.14420147084575,8213
BQ78,via govone,11007,3,45.4925647314605,9.16290016726909,8213
BQ76,bisceglie m1,10211,1,45.4552419968318,9.11214601394273,10733
BQ76,p.za madonna della provvidenza,10181,2,45.4764057067608,9.08896817272877,10733
BQ75,stazione lambrate m2,16723,1,45.4849299758273,9.23634831675352,6618
BQ75,"via rizzoli, 45",12889,2,45.506897824267,9.25312595458801,6618
BQ68,molino dorino m1,10192,1,45.504898366019,9.0938949665694,6647
BQ68,"via appennini, 179",10124,2,45.5057253728457,9.09870888532627,6647
BQ68,uruguay m1,10291,3,45.4935045600791,9.12044569209477,6647
BQ55,loreto m1 m2,12212,1,45.4858889044849,9.21564757421325,11175
BQ55,stazione lambrate m2,16723,2,45.4849299758273,9.23634831675352,11175
BQ52,niguarda (parco nord),17144,1,45.5245414516849,9.19173165293464,10826
BQ52,bicocca m5,12004,2,45.5154855518772,9.20488954047317,10826
BQ46,cantalupa (area di servizio),16735,1,45.4193756335724,9.15768928999441,10550
BQ46,famagosta m2,15602,2,45.437277340391,9.16927844050092,10550
BQ45,forlanini,16689,1,45.4619142609243,9.23629646230014,6588
BQ45,san donato m3,12812,2,45.428703696389,9.25560336355396,6588
BQ44,cascina gobba m2,12899,1,45.5113147408364,9.26030084259289,10823
BQ44,gorla m1,12554,2,45.5062047089649,9.22253540914223,10823
BQ41,affori fn m3,17139,1,45.5215983877148,9.16835997008441,10820
BQ41,q.re bovisasca,11032,2,45.5150974361922,9.16053911699792,10820
BQ39,stazione lambrate m2,16723,1,45.4849299758273,9.23634831675352,10819
BQ39,via pitteri via rubattino,12693,2,45.4759691444114,9.2470102294745,10819
BQ34,brenta m3,12041,1,45.4422964483133,9.21802279175884,10818
BQ34,noverasco (opera),15240,2,45.3949209512116,9.21240310502202,10818
BNM3,duomo m1 m3,11516,1,45.4618671041785,9.19056396479289,10045
BNM3,missori m3,11510,2,45.4602031189369,9.18884205885316,10045
BNM3,c.so p.ta romana via s. sofia,11519,3,45.4577181934169,9.19309401758225,10045
BNM3,crocetta m3,11760,4,45.4556942276866,9.19638700537106,10045
BNM3,p.ta romana m3,11776,5,45.451415271827,9.20329693970354,10045
BNM3,c.so lodi via friuli,12044,6,45.4481423134121,9.20868084385921,10045
BNM3,lodi m3,12031,7,45.4467213343642,9.21091479955887,10045
BNM3,brenta m3,12040,8,45.4428934103027,9.21784478379097,10045
BNM3,corvetto m3,12347,9,45.440437424586,9.2229687202762,10045
BNM3,porto di mare m3,12964,10,45.4378774719723,9.23181663500336,10045
BNM3,cassinis,18132,11,45.4342426533436,9.2366056996442,10045
BNM3,rogoredo m3,12599,12,45.4323645907622,9.24029657993644,10045
BNM3,san donato m3,12809,13,45.4288656780491,9.25568837272896,10045
BNM3,san donato m3,12811,14,45.4293947106473,9.25679535624325,10045
BNM2,p.za abbiategrasso m2,16932,1,45.4306624359508,9.17679535495107,10042
BNM2,famagosta m2,11113,2,45.4376903432579,9.1684143998792,10042
BNM2,p.za miani,10800,3,45.4382632530917,9.15523755399269,10042
BNM2,via e. ponti p.za bilbao,17459,4,45.4427702136578,9.15721456125261,10042
BNM2,v.le cassala,10816,5,45.4443162480079,9.1622394304521,10042
BNM2,romolo m2,12943,6,45.4435152808071,9.16767936759714,10042
BNM2,p.ta genova m2,11178,7,45.4527701741657,9.1701013454119,10042
BNM2,c.so colombo p.le cantore,11193,8,45.4549271560948,9.17224924788572,10042
BNM2,s. agostino m2,17770,9,45.4600541170154,9.17156322298515,10042
BNM2,carducci,18128,10,45.4628105633943,9.17395247868598,10042
BNM2,cadorna m1 m2,11273,11,45.4674770167676,9.17671413831676,10042
BNM2,cairoli m1,11525,12,45.4677080393531,9.18105712775025,10042
BNM2,lanza m2,16919,13,45.4723429569661,9.1816190412719,10042
BNM2,p.za lega lombarda,17704,14,45.4781213004738,9.18090071215028,10042
BNM2,via farini via ferrari,11590,15,45.4855098277167,9.18281296976863,10042
BNM2,stazione garibaldi m2 m5,15666,16,45.4835383466972,9.18633850906153,10042
BNM2,gioia m2,11868,17,45.484868872199,9.19566486478651,10042
BNM2,stazione centrale via tonale,11928,18,45.4880698405878,9.20418873945873,10042
BNM2,caiazzo m2,12185,19,45.4854729072642,9.20939660808952,10042
BNM2,loreto m1 m2,12210,20,45.4842369402284,9.21575655947452,10042
BNM2,piola m2,12487,21,45.4807649882457,9.22537646762842,10042
BNM2,stazione lambrate m2,12712,22,45.4847259633043,9.23649830400053,10042
BNM2,udine m2,12735,23,45.4905139607554,9.23706127344271,10042
BNM2,cimiano m2,12766,24,45.4994588736787,9.23998819025148,10042
BNM2,crescenzago m2,12782,25,45.5050227630479,9.24729906427287,10042
BNM2,"via padova, 353",12892,26,45.5115697574638,9.25576492638876,10042
BNM2,cascina gobba m2,13807,27,45.5114237561134,9.26034589446469,10042
BNM1,duomo m1 m3,16929,1,45.4617001553105,9.1893220581151,9733
BNM1,duomo m1 m3,11503,2,45.463254089597,9.18856300373474,9733
BNM1,via orefici p.za cordusio,11491,3,45.4645690826372,9.18722703026785,9733
BNM1,cordusio m1,11494,4,45.4658520731172,9.18547106510045,9733
BNM1,via meravigli,11483,5,45.4657100843601,9.18104515294108,9733
BNM1,cadorna m1 m2,11273,6,45.4674770167676,9.17671413831676,9733
BNM1,conciliazione m1,11244,7,45.467647022601,9.16554528980617,9733
BNM1,pagano m1,16935,8,45.4685489422146,9.15946534542055,9733
BNM1,buonarroti m1,10908,9,45.4709559235388,9.15469043260485,9733
BNM1,amendola (fieramilanocity) m1,10900,10,45.473660909418,9.15110745080934,9733
BNM1,lotto (fieramilanocity) m1 m5,17533,11,45.4789458102243,9.14422548839709,9733
BNM1,qt8 m1,10447,12,45.4864887109349,9.136206545342,9733
BNM1,lampugnano m1,15300,13,45.4885486400475,9.12700367353525,9733
BNM1,via omodeo via cechov,16936,14,45.4925855829919,9.11701574742409,9733
BNM1,via cechov via bacchelli,10122,15,45.4951315193557,9.11330379007391,9733
BNM1,s. leonardo m1,10104,16,45.5002864080939,9.09988693232855,9733
BNM1,molino dorino m1,10192,17,45.504898366019,9.0938949665694,9733
BN27,duomo m1 m3,16929,1,45.4617001553105,9.1893220581151,9667
BN27,via larga,11794,2,45.4627781401537,9.19456395380851,9667
BN27,l.go augusto,11798,3,45.462537160389,9.19785491803363,9667
BN27,palazzo di giustizia,11816,4,45.4623001537483,9.20077685716806,9667
BN27,c.so p.ta vittoria (camera del lavoro),11823,5,45.4622751421515,9.20382684463351,9667
BN27,p.za cinque giornate,12094,6,45.4622111782892,9.20875575639384,9667
BN27,p.za s. maria del suffragio,12099,7,45.4621901552634,9.21104178227657,9667
BN27,via cadore c.so ventidue marzo,12108,8,45.4621872019833,9.21427674341147,9667
BN27,p.za emilia,12126,9,45.4621612235296,9.21854265064629,9667
BN27,p.za grandi,12390,10,45.4621661853892,9.22106567289266,9667
BN27,v.le campania v.le corsica,12392,11,45.4621342092355,9.22346556401549,9667
BN27,v.le corsica via lomellina,12402,12,45.4622341958362,9.22948752608532,9667
BN27,v.le corsica via negroli,12407,13,45.4621832164951,9.2319625424855,9667
BN27,forlanini,12646,14,45.4620092411579,9.23614845317218,9667
BN27,via repetti,17043,15,45.4614983000652,9.23794842439486,9667
BN27,via marco bruto,17044,16,45.4593932991779,9.23899440362304,9667
BN27,p.za ovidio,17045,17,45.4581322669119,9.24072241735549,9667
BN27,"via mecenate, 77",17047,18,45.4528423518192,9.24784934795365,9667
BN27,via mecenate via fantoli,12831,19,45.4504604023307,9.25105034734703,9667
BN27,via mecenate via quintiliano,12837,20,45.448962439539,9.25311030860492,9667
BN27,v.le ungheria via mecenate,17697,21,45.4469044669156,9.25459494981988,9667
BN27,v.le ungheria l.go guerrieri gonzaga,17698,22,45.4462532207007,9.25266571718344,9667
BN27,v.le ungheria via del liri,17699,23,45.4460932098774,9.24901327695185,9667
BN27,v.le ungheria,17700,24,45.4459178006262,9.24531070366758,9667
BN27,v.le ungheria via salomone,12615,25,45.4457074448914,9.24303047149909,9667
BN27,v.le ungheria via salomone,12614,26,45.4456524322128,9.24342344351552,9667
BN26,stazione centrale m2 m3,11885,1,45.4862708699739,9.20202369889306,9970
BN26,stazione centrale p.za duca d'aosta m2 m3,11889,2,45.484230922836,9.20316572035483,9970
BN26,via vitruvio,11893,3,45.4824859348558,9.20640572171988,9970
BN26,lima m1,12187,4,45.4802679582444,9.21053865912487,9970
BN26,via plinio via eustachi,12194,5,45.4782050081227,9.214369636541,9970
BN26,p.za adelaide di savoia,12147,6,45.4735410550727,9.21469564067467,9970
BN26,c.so indipendenza via bronzetti,12143,7,45.4688201222815,9.21464267018502,9970
BN26,via cadore c.so ventidue marzo,12109,8,45.4625291919964,9.21460770649445,9970
BN26,p.za s. maria del suffragio,12098,9,45.4622821817372,9.21162277559805,9970
BN26,p.za cinque giornate,12095,10,45.4623021841201,9.20802777322981,9970
BN26,v.le regina margherita via besana,11828,11,45.4597511943306,9.20606084299749,9970
BN26,v.le regina margherita via lamarmora,11821,12,45.4577672343075,9.20456884266969,9970
BN26,p.ta romana m3,17588,13,45.4513562951491,9.20227290310555,9970
BN26,via ripamonti v.le sabotino,11767,14,45.4509802466478,9.19711898761297,9970
BN26,via bocconi,11471,15,45.4509822432453,9.19060208558409,9970
BN26,porta lodovica,11460,16,45.4517802276264,9.18711312846187,9970
BN26,v.le col di lana,11452,17,45.452138235023,9.18346815182067,9970
BN26,p.za ventiquattro maggio,17559,18,45.4524041894855,9.17959821044041,9970
BN26,via vigevano v.le gorizia,11199,19,45.4527502071882,9.17624923820362,9970
BN26,p.ta genova m2,11182,20,45.4532931412388,9.17049032240307,9970
BN26,c.so colombo p.le cantore,11193,21,45.4549271560948,9.17224924788572,9970
BN26,v.le coni zugna via solari,11184,22,45.4574701113886,9.16898029645406,9970
BN26,p.le aquileia,17038,23,45.4612610262082,9.16364338131433,9970
BN26,conciliazione m1,11242,24,45.4673629830869,9.1653073266243,9970
BN26,cadorna m1 m2,16895,25,45.4677840494074,9.17588617751805,9970
BN26,cadorna m1 m2,11277,26,45.4689510255387,9.17675312504025,9970
BN25,stazione centrale m2 m3,16875,1,45.4866238645082,9.20253769170821,10011
BN25,p.za s. gioachimo,12991,2,45.4814609463724,9.19807882565433,10011
BN25,stazione garibaldi m2 m5,15671,3,45.4838198647302,9.18718388895273,10011
BN25,via farini via ferrari,11589,4,45.4858738416714,9.18245500447822,10011
BN25,via procaccini via messina,17837,5,45.4842114471717,9.17567856776696,10011
BN25,p.za gramsci,11290,6,45.4820308554856,9.16802316266376,10011
BN25,c.so sempione prima di via canova,18022,7,45.4778160671095,9.16884020706606,10011
BN25,triennale,11265,8,45.4713799767241,9.17316620915132,10011
BN25,cadorna m1 m2,11275,9,45.4687670294876,9.17745215427224,10011
BN24,duomo m1 m3,16929,1,45.4617001553105,9.1893220581151,9709
BN24,missori m3,17855,2,45.4602138283424,9.19020048227741,9709
BN24,c.so p.ta romana via s. sofia,11519,3,45.4577181934169,9.19309401758225,9709
BN24,crocetta m3,11754,4,45.4554252030503,9.19558997704454,9709
BN24,c.so p.ta vigentina,11759,5,45.4536422385832,9.19605402137852,9709
BN24,via ripamonti v.le sabotino,11757,6,45.4511612858444,9.19664000237604,9709
BN24,via ripamonti via bellezza,11766,7,45.448878284131,9.19732400593477,9709
BN24,v.le isonzo via ripamonti,11737,8,45.4467323035161,9.19792502386793,9709
BN24,via ripamonti via lorenzini,17057,9,45.443002349307,9.19881700313443,9709
BN24,via ripamonti via serio,17058,10,45.4404963743273,9.19967806618038,9709
BN24,via ripamonti via barletta,11716,11,45.4377364410799,9.20019603108639,9709
BN24,via ripamonti via quaranta,11715,12,45.4362044474706,9.20050701344464,9709
BN24,via ripamonti via dell'assunta,11713,13,45.433312477515,9.20105500408078,9709
BN24,via ripamonti via noto,11721,14,45.4317824776038,9.20153504024541,9709
BN24,via ripamonti via val di sole,11718,15,45.4288305197425,9.20228606745623,9709
BN24,via ripamonti via chopin,11703,16,45.4249195706041,9.2034640683758,9709
BN24,vigentino,11706,17,45.4218215946562,9.20296711032554,9709
BN24,vigentino,15081,18,45.421481628141,9.2032760891585,9709
BN15,duomo m1 m3,16929,1,45.4617001553105,9.1893220581151,9665
BN15,c.so italia (missori m3),11498,2,45.4593111474841,9.1878500813527,9665
BN15,c.so italia via s. sofia,11465,3,45.4566881770133,9.18739805922845,9665
BN15,c.so italia via lusardi,11462,4,45.4540732129878,9.18694610581698,9665
BN15,v.le col di lana,11452,5,45.452138235023,9.18346815182067,9665
BN15,p.za ventiquattro maggio,11447,6,45.4522982122579,9.18108815893588,9665
BN15,c.so s. gottardo via lagrange,11442,7,45.4490062682305,9.17964222908013,9665
BN15,l.go mahler,11169,8,45.4457982711276,9.17926126402078,9665
BN15,v.le tibaldi via meda,11168,9,45.4437873231536,9.17897827875592,9665
BN15,via meda via spaventa,11164,10,45.4413313357052,9.17864530469461,9665
BN15,via montegani v.le da cermenate,11162,11,45.4381613367409,9.17830426370013,9665
BN15,via montegani via palmieri,11138,12,45.4351203898162,9.17790431129525,9665
BN15,via montegani via neera,11135,13,45.4332394096305,9.17766532261367,9665
BN15,p.za abbiategrasso m2,16843,14,45.4295544407083,9.17759132430129,9665
BN15,via dei missaglia via boifava,16901,15,45.4265484843686,9.17734342528201,9665
BN15,via dei missaglia (isola anita),16903,16,45.4227185243368,9.17703938415398,9665
BN15,via dei missaglia via de ruggiero,16904,17,45.418174567813,9.17554546798886,9665
BN15,via dei missaglia via feraboli,16905,18,45.4140346148858,9.17494249812357,9665
BN15,via dei missaglia via saponaro,16906,19,45.4099856903561,9.17442551767205,9665
BN15,via dei missaglia (scuola santarosa),16907,20,45.406730704557,9.17479354646953,9665
BN15,gratosoglio,15270,21,45.4030607251815,9.17369855444033,9665
B99,vigentino,15086,1,45.4211306161312,9.20374807889244,9314
B99,via ripamonti (ist. europeo oncologia),11701,2,45.4131347219891,9.20626706474095,9314
B99,"via ripamonti, 514",12011,3,45.4062757966393,9.20800407767419,9314
B99,via ripamonti via quintosole,12012,4,45.4031788325772,9.20881111563063,9314
B99,casa di reclusione (opera),11702,5,45.3991518713992,9.20598616005545,9314
B99,"ss 412, 1 (opera)",13421,6,45.3946969465132,9.21092213648276,9314
B99,noverasco (opera),15240,7,45.3949209512116,9.21240310502202,9314
B98,bande nere m1,10387,1,45.4623309876943,9.13659266946253,7820
B98,via d'alviano via tuberose,10567,2,45.4584880144052,9.1384017135374,7820
B98,via soderini via d'alviano,10545,3,45.4555250240977,9.14010163403458,7820
B98,p.za frattini,10549,4,45.4512371091954,9.14237469983367,7820
B98,via brunelleschi,10551,5,45.4487281497682,9.14391263668807,7820
B98,via l. il moro cavalcavia don milani,10527,6,45.4453341753525,9.14614263134752,7820
B98,p.za ohm,10533,7,45.4418781946782,9.14871866916708,7820
B98,via s. rita via bari,10796,8,45.4393092595575,9.15202462281175,7820
B98,via s. rita p.za miani,10798,9,45.4380562989363,9.1536105970355,7820
B98,via voltri via ovada,10770,10,45.4361263245811,9.15449961399295,7820
B98,via voltri via di rudini',10763,11,45.4343803776922,9.15446159856847,7820
B98,ospedale san paolo,10781,12,45.4329843717687,9.15886656091789,7820
B98,via s. vigilio (pronto soccorso),16071,13,45.4338023878775,9.16254951453768,7820
B98,via s. vigilio via s. paolino,10792,14,45.4346873779451,9.16382848935411,7820
B98,famagosta m2,17479,15,45.4367753520696,9.16872644294071,7820
B965,Via Milano (Scuole) (Pioltello),16463,1,45.5016150808616,9.33464899388862,7612
B965,Via Milano (Scuole) (Pioltello),16464,2,45.5019300836386,9.33459502176909,7612
B965,Via Mozart Via Cimarosa (Pioltello),16465,3,45.5047290648751,9.33336897860693,7612
B965,Via Tiepolo (Pioltello),16499,4,45.5061170435025,9.33135703176676,7612
B965,Via Perugino (Pioltello),16500,5,45.5061160036537,9.32961504186813,7612
B965,Via Nenni Via Roma (Pioltello),16501,6,45.5093739474773,9.32713204504775,7612
B965,Via Moro Via Togliatti (Pioltello),16502,7,45.5055549717013,9.32627609382026,7612
B965,Via Virgilio Via Moro (Pioltello),16503,8,45.5021230677575,9.32554112713535,7612
B965,Str.Cassanese Via Milano (Pioltello),16504,9,45.4996340755831,9.31370029413541,7612
B965,Via Cassanese Via Di Vittorio (Segrate),16505,10,45.4977689891449,9.30006849298277,7612
B965,Via Cassanese Via Giovanni XXIII (Segrate),16506,11,45.496986030451,9.29334254544825,7612
B965,via cassanese via monzese (segrate),16507,12,45.4961179893868,9.28822858380449,7612
B965,via cassanese via marconi (segrate),16014,13,45.4935880158449,9.27712677518376,7612
B965,via cassanese via radaelli (segrate),15201,14,45.4912990032562,9.26802891363105,7612
B965,q.re feltre,12728,15,45.4868239937147,9.24539018526857,7612
B965,p.za gobetti,12510,16,45.4857419467365,9.23323736917948,7612
B965,via pecchio v.le abruzzi,12228,17,45.4844249540003,9.21774355156718,7612
B965,P.za Aspromonte,16509,18,45.4843109545913,9.21956757267253,7612
B95,cassinis,18132,1,45.4342426533436,9.2366056996442,10158
B95,via cassinis via pallia,12960,2,45.4357625788426,9.23363262218455,10158
B95,porto di mare m3,12961,3,45.437209518234,9.2303286557949,10158
B95,via marochetti via avezzana,12962,4,45.43888252393,9.22679568668457,10158
B95,corvetto m3,12346,5,45.439644476885,9.22329171146042,10158
B95,via polesine p.le ferrara,12343,6,45.4386814969019,9.2211767821514,10158
B95,via comacchio p.za angilberto ii,12026,7,45.4373285027093,9.21827480318703,10158
B95,via d'agrate p.za angilberto ii,12024,8,45.4368784872357,9.21547085764565,10158
B95,via d'agrate via cassano d'adda,12021,9,45.4369524801957,9.2124058747586,10158
B95,via quaranta via d'agrate,12020,10,45.4369664466514,9.20968894947737,10158
B95,via quaranta via gargano,11731,11,45.4366964731141,9.20673993832255,10158
B95,via ripamonti via quaranta,11726,12,45.436184461148,9.20128004851809,10158
B95,p.za chiaradia,11709,13,45.4373044005382,9.19641609168836,10158
B95,via antonini via verro,11708,14,45.4373344337408,9.19469314598119,10158
B95,via antonini via lampedusa,11417,15,45.4374024206165,9.18889717570348,10158
B95,v.le da cermenate via lusitania,11412,16,45.4374343787267,9.18631122698063,10158
B95,v.le da cermenate via volvinio,11404,17,45.43747140244,9.18260424715314,10158
B95,via montegani v.le da cermenate,11140,18,45.4374883712705,9.1791852886985,10158
B95,p.za maggi,11118,19,45.4379823338981,9.17081236069699,10158
B95,famagosta m2,11113,20,45.4376903432579,9.1684143998792,10158
B95,v.le famagosta via lope de vega,10789,21,45.4374323600346,9.16215948942522,10158
B95,v.le famagosta via venosta,10777,22,45.4373153242217,9.15794156971123,10158
B95,via s. rita p.za miani,10799,23,45.4382082686011,9.15390263357742,10158
B95,via s. rita via bari,10797,24,45.4400442713444,9.15153362870132,10158
B95,via tobagi via s. rita,17462,25,45.4409092124119,9.14892963931903,10158
B95,via tobagi via olgiati,17460,26,45.4400732419511,9.1460697200844,10158
B95,via tobagi v.le faenza,17461,27,45.4392452468393,9.14325176277704,10158
B95,via giussani,10516,28,45.4409481859895,9.13986277767204,10158
B95,via pepere via giussani,10513,29,45.4398612166548,9.13801477267166,10158
B95,q.re barona,10510,30,45.4381222456143,9.13897677426075,10158
B94,cadorna m1 m2,11275,1,45.4687670294876,9.17745215427224,10619
B94,cadorna m1 m2,11274,2,45.4673110019221,9.17643513670928,10619
B94,carducci ,18827,3,45.4650503426654,9.17499708131946,10619
B94,carducci,18127,4,45.462827596516,9.17382597631927,10619
B94,s. ambrogio m2,11221,5,45.4612211023047,9.17381521767107,10619
B94,p.za resistenza partigiana,11235,6,45.459119112538,9.17708918449331,10619
B94,colonne di s. lorenzo,11475,7,45.4572631248541,9.18135614093884,10619
B94,via molino delle armi p.za vetra,11449,8,45.4568771701907,9.18289013429346,10619
B94,c.so italia via s. sofia,11468,9,45.4560191817124,9.18718908268469,10619
B94,via s. sofia via s. senatore,11472,10,45.4569311556992,9.1903740326863,10619
B94,ospedale policlinico,11790,11,45.4587191727878,9.19462796028581,10619
B94,via f. sforza via andreani,11795,12,45.4604691474568,9.19622097849593,10619
B94,l.go augusto,11808,13,45.462822152598,9.19846489009608,10619
B94,via visconti di modrone,11812,14,45.4651561139526,9.2002778678809,10619
B94,via s. damiano c.so monforte,11815,15,45.4672800888135,9.20047883851487,10619
B94,c.so venezia via senato,11846,16,45.4693080715895,9.19877887046118,10619
B94,p.za cavour,11839,17,45.4718700103593,9.19574285877749,10619
B94,turati m3,11841,18,45.4755779624824,9.19606289469681,10619
B94,via moscova c.so di p.ta nuova,11562,19,45.4762629899861,9.19249187915953,10619
B94,via moscova via solferino,11599,20,45.4772439313399,9.18736799438727,10619
B94,moscova m2,11593,21,45.4776569410904,9.18516904117674,10619
B94,p.za lega lombarda,11581,22,45.4782519221662,9.18212405777277,10619
B94,p.le baiamonti,11575,23,45.4816638863054,9.18144402499084,10619
B94,bastioni di p.ta volta,15241,24,45.4793058955906,9.18144301213781,10619
B93,v.le omero,12335,1,45.4324775417196,9.22468472873653,5484
B93,v.le omero via barabino,12337,2,45.435002536599,9.22457175406232,5484
B93,p.le gabriele rosa,12338,3,45.4367395118456,9.22456071055235,5484
B93,v.le martini,12350,4,45.4389234843978,9.22425574895125,5484
B93,corvetto m3,12351,5,45.4407044590252,9.22447772648567,5484
B93,p.le bologna,12354,6,45.4435044006444,9.22442570683234,5484
B93,v.le puglie,12372,7,45.4500483655685,9.22416462561672,5484
B93,p.le cuoco,12376,8,45.451965317556,9.2243186889086,5484
B93,v.le molise via cadibona,12377,9,45.4531943194015,9.22411964693928,5484
B93,v.le molise,12381,10,45.4567302763585,9.22409160438485,5484
B93,porta vittoria,15523,11,45.4595262658353,9.22403157522606,5484
B93,v.le campania v.le corsica,12394,12,45.4630252014713,9.2239726322429,5484
B93,via sismondi v.le campania,12398,13,45.4655011824605,9.22527954592419,5484
B93,via lomellina via sismondi,12403,14,45.465547205838,9.22938249120111,5484
B93,l.go porto di classe,12406,15,45.4673411424873,9.2301985205015,5484
B93,via aselli v.le argonne,12449,16,45.4697441843285,9.23019747525688,5484
B93,p.le gorini (istituto dei tumori),12451,17,45.4729261099269,9.23042947410809,5484
B93,via celoria (istituto besta),12453,18,45.4764320301168,9.23007247581381,5484
B93,via bassini via ponzio,12497,19,45.4788850377035,9.23001544667502,5484
B93,via bassini via golgi,12503,20,45.4799849972564,9.23372236582299,5484
B93,via valvassori peroni,12702,21,45.4809660669839,9.23602636240148,5484
B93,stazione lambrate m2,16723,22,45.4849299758273,9.23634831675352,5484
B926,san felicino (peschiera b.),13331,1,45.4568325507782,9.31663947730498,10150
B926,via abruzzi via toscana (peschiera b.),13332,2,45.4596805308839,9.31386450393103,10150
B926,via veneto via toscana (peschiera b.),13333,3,45.4618684760519,9.31367147976708,10150
B926,via trieste via veneto (peschiera b.),13334,4,45.4640704652876,9.31196250354859,10150
B926,trieste,18141,5,45.4633325845687,9.30664496963116,10150
B926,via trieste strada provinciale (peschiera b.),13335,6,45.4632694080725,9.30313357671439,10150
B926,stazione segrate,17926,7,45.4815489096551,9.2983360613973,10150
B925,udine m2,13536,1,45.4916399464808,9.23663827044333,4703
B925,via feltre via pisani dossi,12746,2,45.4912709061449,9.24302119645828,4703
B925,"via feltre, 100",12871,3,45.491535928688,9.24962913609457,4703
B925,v.le turchia (cascina biblioteca),13537,4,45.4961299269077,9.25783900203951,4703
B925,portineria milano 2 (segrate),15197,5,45.4969379162528,9.26304694210084,4703
B925,milano due (segrate),15198,6,45.4943909437884,9.26470395375456,4703
B925,res. archi milano 2 (segrate),15199,7,45.4972089345664,9.26652586827147,4703
B925,res. portici milano 2 (segrate),13539,8,45.499610923425,9.26739485820983,4703
B925,res. ponti milano 2 (segrate),13540,9,45.5014648761837,9.26851680706184,4703
B925,ufficio postale milano 2 (segrate),15196,10,45.5040618493824,9.26879978023597,4703
B925,ospedale san raffaele,13542,11,45.5071328115819,9.26780178717675,4703
B925,via olgettina (amsa),13543,12,45.5096782365408,9.26705714989463,4703
B925,"via olgettina, 5",13544,13,45.5118737701957,9.26725279487197,4703
B925,cascina gobba m2,13525,14,45.5113487930769,9.26060186973944,4703
B924,stazione lambrate m2,17820,1,45.4840786814211,9.23723543615946,9140
B924,stazione lambrate m2,12706,2,45.4841740260103,9.23615032159276,9140
B924,via viotti via bassini,12713,3,45.4828260602499,9.23764132646042,9140
B924,via c. flaminio via saccardo,12716,4,45.4814770591835,9.24115926138055,9140
B924,via c. flaminio via dei canzi,12719,5,45.4801240774008,9.24235325418202,9140
B924,via bistolfi via s. faustino,12724,6,45.4773410677118,9.24308230211547,9140
B924,via pitteri via tanzi,12690,7,45.4772820836834,9.2457532223955,9140
B924,via rubattino via pitteri,12694,8,45.4763410875557,9.24767826300834,9140
B924,"via rubattino, 6",12857,9,45.4767551245572,9.24951320527642,9140
B924,via rubattino (tangenziale est),12865,10,45.4777751447666,9.25424415164782,9140
B924,"via rubattino, 81",12867,11,45.4785021359422,9.25745610168079,9140
B924,via milano via reggio emilia (segrate),13211,12,45.4800131246776,9.2678499606792,9140
B924,v.le delle regioni v.le romagna (segrate),13215,13,45.4826771252835,9.26998188970026,9140
B924,via redecesio via trento (segrate),13216,14,45.4842931284602,9.27576481072546,9140
B924,via modigliani via primo maggio (segrate),13217,15,45.4873341404198,9.29080261618981,9140
B924,via modigliani via roma (segrate),16001,16,45.4873251228585,9.29593154795196,9140
B924,via cellini via cristei (segrate),16852,17,45.4896290751666,9.29610357963041,9140
B924,via morandi (cimitero) (segrate),16853,18,45.4918580597789,9.29907647826718,9140
B924,via morandi via battisti (segrate),16854,19,45.4968470163255,9.29985547380356,9140
B924,via giovanni xxiii via s.carlo (segrate),13223,20,45.499216991859,9.29321854291987,9140
B923,ufficio postale milano 2 (segrate),15191,1,45.5043378340225,9.26837079523123,10132
B923,res. ponti milano 2 (segrate),13530,2,45.5014168812656,9.2683178285665,10132
B923,res. portici milano 2 (segrate),13531,3,45.4997549054262,9.26726386914249,10132
B923,res. archi milano 2 (segrate),13532,4,45.4971909600017,9.26601290176913,10132
B923,milano due (segrate),15192,5,45.49437198706,9.26355995136641,10132
B923,via f.lli cervi via cassanese (segrate),15193,6,45.4913389746924,9.26153096878308,10132
B923,via cassanese via radaelli (segrate),15194,7,45.4909910310001,9.26699494412633,10132
B923,via cassanese via marconi (segrate),15989,8,45.4936579990286,9.2786217117234,10132
B923,via cassanese via monzese (segrate),14983,9,45.4959384358134,9.28834159903686,10132
B923,via monzese via nenni (segrate),15990,10,45.4975690091218,9.2887116066165,10132
B923,via amendola via nenni (segrate),15991,11,45.4973789602506,9.28547760744781,10132
B923,via amendola via olgetta (segrate),15992,12,45.5001979278254,9.2846886182108,10132
B923,v.le manzoni via monzese (segrate),15993,13,45.5012979263025,9.28774559932915,10132
B923,via giovanni xxiii via s.carlo (segrate),15994,14,45.4996379812529,9.29258755109902,10132
B923,via cassanese via giovanni xxiii (segrate),15995,15,45.4972319994207,9.29372255922757,10132
