"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","CAIROLI","17","45.4655319010313","9.18623540788344","CAIROLI"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","CADORNA FN M1","18","45.4683672010313","9.18202500788552","CADORNA FN M1"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","CONCILIAZIONE","19","45.4681953010317","9.17642630788776","CONCILIAZIONE"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","PAGANO","20","45.4675341010325","9.16648700789168","PAGANO"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","BUONARROTI","21","45.4682808010329","9.16109520789396","BUONARROTI"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","AMENDOLA","22","45.4704020010331","9.15529230789659","AMENDOLA"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","LOTTO FIERAMILANOCITY","23","45.4736789010331","9.15096930789877","LOTTO FIERAMILANOCITY"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","QT8","24","45.4791454010331","9.14374880790241","QT8"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","LAMPUGNANO","25","45.485958101033","9.13718230790598","LAMPUGNANO"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","URUGUAY","26","45.4894017010334","9.12731920791042","URUGUAY"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","BONOLA","27","45.4937169010335","9.12054590791373","BONOLA"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","S.LEONARDO","28","45.4970026010339","9.11014780791837","S.LEONARDO"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","MOLINO DORINO","29","45.5011555010342","9.10148120792243","MOLINO DORINO"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","PERO","30","45.5052116010345","9.0929661079264","PERO"
"M1","SESTO 1 MAGGIO FS___RHO FIERAMILANO","RHO FIERAMILANO","31","45.5087997010347","9.08580670792978","RHO FIERAMILANO"
"M2","ABBIATEGRASSO___GESSATE","ABBIATEGRASSO","1","45.5198398010336","9.08710730793072","ABBIATEGRASSO"
"M2","ABBIATEGRASSO___GESSATE","FAMAGOSTA","2","45.4299949010351","9.17732280788232","FAMAGOSTA"
"M2","ABBIATEGRASSO___GESSATE","ROMOLO","3","45.4368950010352","9.168012607887","ROMOLO"
"M2","ABBIATEGRASSO___GESSATE","P.TA GENOVA F.S.","4","45.4437333010346","9.16767680788804","P.TA GENOVA F.S."
"M2","ABBIATEGRASSO___GESSATE","S.AGOSTINO","5","45.4523782010337","9.16960610788841","S.AGOSTINO"
"M2","ABBIATEGRASSO___GESSATE","S.AMBROGIO","6","45.4586201010331","9.16981440788915","S.AMBROGIO"
"M2","ABBIATEGRASSO___GESSATE","CADORNA FN M2","7","45.4616239010326","9.1731680078882","CADORNA FN M2"
"M2","ABBIATEGRASSO___GESSATE","LANZA","8","45.4681551010317","9.17710240788748","LANZA"
"M2","ABBIATEGRASSO___GESSATE","MOSCOVA","9","45.4722295010309","9.18254810788582","MOSCOVA"
"M2","ABBIATEGRASSO___GESSATE","GARIBALDI FS","10","45.4774395010303","9.18447570788573","GARIBALDI FS"
"M2","ABBIATEGRASSO___GESSATE","GIOIA","11","45.4836397010296","9.18674240788565","GIOIA"
"M2","ABBIATEGRASSO___GESSATE","CENTRALE FS","12","45.4848999010289","9.19485740788253","CENTRALE FS"
"M2","ABBIATEGRASSO___GESSATE","CAIAZZO","13","45.4844397010284","9.20261280787934","CAIAZZO"
"M2","ABBIATEGRASSO___GESSATE","LORETO M2","14","45.4853182010279","9.20940940787671","LORETO M2"
"M2","ABBIATEGRASSO___GESSATE","PIOLA","15","45.4845943010275","9.21516600787429","PIOLA"
"M2","ABBIATEGRASSO___GESSATE","LAMBRATE FS","16","45.481145001027","9.22591680786948","LAMBRATE FS"
"M2","ABBIATEGRASSO___GESSATE","UDINE","17","45.4842475010261","9.23482980786629","UDINE"
"M2","ABBIATEGRASSO___GESSATE","CIMIANO","18","45.4912044010253","9.23699640786635","CIMIANO"
"M2","ABBIATEGRASSO___GESSATE","CRESCENZAGO","19","45.5000415010242","9.24142570786573","CRESCENZAGO"
"M2","ABBIATEGRASSO___GESSATE","CASCINA GOBBA","20","45.5052544010232","9.24819330786369","CASCINA GOBBA"
"M2","ABBIATEGRASSO___GESSATE","VIMODRONE","21","45.5114424010218","9.26051020785954","VIMODRONE"
"M2","ABBIATEGRASSO___GESSATE","CASCINA BURRONA","22","45.5157833010196","9.28598910784982","CASCINA BURRONA"
"M2","ABBIATEGRASSO___GESSATE","CERNUSCO SUL NAVIGLIO","23","45.5173643568875","9.29783542421091","CERNUSCO SUL NAVIGLIO"
"M2","ABBIATEGRASSO___GESSATE","VILLA FIORITA","24","45.5210690111993","9.33137771302968","VILLA FIORITA"
"M2","ABBIATEGRASSO___GESSATE","CASSINA DE PECCHI","25","45.5207397997328","9.34597136677814","CASSINA DE PECCHI"
"M2","ABBIATEGRASSO___GESSATE","BUSSERO","26","45.521864033703","9.36312160213117","BUSSERO"
"M2","ABBIATEGRASSO___GESSATE","VILLA POMPEA","27","45.5253016625452","9.37589692165833","VILLA POMPEA"
"M2","ABBIATEGRASSO___GESSATE","GORGONZOLA","28","45.5278485186639","9.38497435183026","GORGONZOLA"
"M2","ABBIATEGRASSO___GESSATE","CASCINA ANTONIETTA","29","45.5367410010093","9.40345410780515","CASCINA ANTONIETTA"
