route_id,stop_name,stop_id,stop_sequence,stop_lat,stop_lon
BQ39,stazione lambrate m2,16723,1,45.4849299758273,9.23634831675352
BQ39,via pitteri via rubattino,12693,2,45.4759691444114,9.2470102294745
BQ34,brenta m3,12041,1,45.4422964483133,9.21802279175884
BQ34,noverasco (opera),15240,2,45.3949209512116,9.21240310502202
BNM3,duomo m1 m3,11516,1,45.4618671041785,9.19056396479289
BNM3,missori m3,11510,2,45.4602031189369,9.18884205885316
BNM3,c.so p.ta romana via s. sofia,11519,3,45.4577181934169,9.19309401758225
BNM3,crocetta m3,11760,4,45.4556942276866,9.19638700537106
BNM3,p.ta romana m3,11776,5,45.451415271827,9.20329693970354
BNM3,c.so lodi via friuli,12044,6,45.4481423134121,9.20868084385921
BNM3,lodi m3,12031,7,45.4467213343642,9.21091479955887
BNM3,brenta m3,12040,8,45.4428934103027,9.21784478379097
BNM3,corvetto m3,12347,9,45.440437424586,9.2229687202762
BNM3,porto di mare m3,12964,10,45.4378774719723,9.23181663500336
BNM3,cassinis,18132,11,45.4342426533436,9.2366056996442
BNM3,rogoredo m3,12599,12,45.4323645907622,9.24029657993644
BNM3,san donato m3,12809,13,45.4288656780491,9.25568837272896
BNM3,san donato m3,12811,14,45.4293947106473,9.25679535624325
BNM2,p.za abbiategrasso m2,16932,1,45.4306624359508,9.17679535495107
BNM2,famagosta m2,11113,2,45.4376903432579,9.1684143998792
BNM2,p.za miani,10800,3,45.4382632530917,9.15523755399269
BNM2,via e. ponti p.za bilbao,17459,4,45.4427702136578,9.15721456125261
BNM2,v.le cassala,10816,5,45.4443162480079,9.1622394304521
BNM2,romolo m2,12943,6,45.4435152808071,9.16767936759714
BNM2,p.ta genova m2,11178,7,45.4527701741657,9.1701013454119
BNM2,c.so colombo p.le cantore,11193,8,45.4549271560948,9.17224924788572
BNM2,s. agostino m2,17770,9,45.4600541170154,9.17156322298515
BNM2,carducci,18128,10,45.4628105633943,9.17395247868598
BNM2,cadorna m1 m2,11273,11,45.4674770167676,9.17671413831676
BNM2,cairoli m1,11525,12,45.4677080393531,9.18105712775025
BNM2,lanza m2,16919,13,45.4723429569661,9.1816190412719
BNM2,p.za lega lombarda,17704,14,45.4781213004738,9.18090071215028
BNM2,via farini via ferrari,11590,15,45.4855098277167,9.18281296976863
BNM2,stazione garibaldi m2 m5,15666,16,45.4835383466972,9.18633850906153
BNM2,gioia m2,11868,17,45.484868872199,9.19566486478651
BNM2,stazione centrale via tonale,11928,18,45.4880698405878,9.20418873945873
BNM2,caiazzo m2,12185,19,45.4854729072642,9.20939660808952
BNM2,loreto m1 m2,12210,20,45.4842369402284,9.21575655947452
BNM2,piola m2,12487,21,45.4807649882457,9.22537646762842
BNM2,stazione lambrate m2,12712,22,45.4847259633043,9.23649830400053
BNM2,udine m2,12735,23,45.4905139607554,9.23706127344271
BNM2,cimiano m2,12766,24,45.4994588736787,9.23998819025148
BNM2,crescenzago m2,12782,25,45.5050227630479,9.24729906427287
BNM2,"via padova, 353",12892,26,45.5115697574638,9.25576492638876
BNM2,cascina gobba m2,13807,27,45.5114237561134,9.26034589446469
BNM1,via ulivi via larici,10130,1,45.454166924493,9.08375642118149
BNM1,via ulivi via betulle,10134,2,45.4536978991079,9.08566731436156
BNM1,via bagarotti via gozzoli,10138,3,45.4562529059825,9.09159823384381
BNM1,via bagarotti via da rosciate,10162,4,45.4573399378735,9.09400918627499
BNM1,via cabella via da rosciate,17065,5,45.4588758772327,9.09307620548874
BNM1,via f.ze armate via f.lli di dio,10059,6,45.4600058829341,9.09842721053262
BNM1,via f.ze armate via cividale,10063,7,45.4595489082605,9.1009911766427
BNM1,via f.ze armate via nikolajevka,10066,8,45.4598229157654,9.10590604244162
BNM1,via f.ze armate via sella nuova,10067,9,45.4601169310813,9.10911702767612
BNM1,via viterbo via lucca,10219,10,45.4569999687015,9.11254799551391
BNM1,bisceglie m1 (via lucca),10209,11,45.4557529906773,9.11237303473569
BN27,v.le ungheria via salomone,12614,1,45.4456524322128,9.24342344351552
BN27,"v.le ungheria, 20",17694,2,45.4456683692751,9.24629944537032
BN27,v.le ungheria via del liri,17695,3,45.4457622832008,9.24831630015198
BN27,v.le ungheria l.go guerrieri gonzaga,17696,4,45.4459277640925,9.25174255872477
BN27,v.le ungheria via mecenate,12824,5,45.4466185054095,9.25463631873843
BN27,via mecenate v.le ungheria,12825,6,45.4482394578006,9.25469427149875
BN27,via mecenate via quintiliano,12839,7,45.449587456354,9.25284530180028
BN27,via mecenate via fantoli,12835,8,45.4505564206699,9.25152431879109
BN27,"via mecenate, 77",17048,9,45.4530453914032,9.24817637029001
BN27,p.za ovidio,17050,10,45.4577413081979,9.24175640378674
BN27,via marco bruto,17051,11,45.4596512834015,9.2390954267548
BN27,via repetti,17052,12,45.4607816805902,9.23831125128088
BN27,forlanini,12647,13,45.4620752573601,9.23599341416289
BN27,v.le corsica via lomellina,12405,14,45.4622991975982,9.23095054400103
BN27,v.le corsica via battistotti sassi,12400,15,45.4623192209885,9.22826054010559
BN27,v.le campania v.le corsica,12391,16,45.4621861781186,9.22443256896103
BN27,p.za grandi,12127,17,45.4622211801877,9.22022165101852
BN27,p.za emilia,12125,18,45.4622481943692,9.21783966636936
BN27,via cadore c.so ventidue marzo,12111,19,45.4622541837805,9.21495869383894
BN27,p.za s. maria del suffragio,12098,20,45.4622821817372,9.21162277559805
BN27,p.za cinque giornate,12095,21,45.4623021841201,9.20802777322981
BN27,c.so p.ta vittoria (camera del lavoro),11820,22,45.4623401614245,9.20329684545175
BN27,palazzo di giustizia,17854,23,45.4627680559387,9.20063775504673
BN27,cavallotti,18155,24,45.4639899954684,9.19635980204224
BN27,via larga,17769,25,45.4628000308883,9.19420666985763
BN27,missori m3,17855,26,45.4602138283424,9.19020048227741
BN27,duomo m1 m3,16929,27,45.4617001553105,9.1893220581151
BN26,stazione centrale m2 m3,11885,1,45.4862708699739,9.20202369889306
BN26,stazione centrale p.za duca d'aosta m2 m3,11889,2,45.484230922836,9.20316572035483
BN26,via vitruvio,11893,3,45.4824859348558,9.20640572171988
BN26,lima m1,12187,4,45.4802679582444,9.21053865912487
BN26,via plinio via eustachi,12194,5,45.4782050081227,9.214369636541
BN26,p.za adelaide di savoia,12147,6,45.4735410550727,9.21469564067467
BN26,c.so indipendenza via bronzetti,12143,7,45.4688201222815,9.21464267018502
BN26,via cadore c.so ventidue marzo,12109,8,45.4625291919964,9.21460770649445
BN26,p.za s. maria del suffragio,12098,9,45.4622821817372,9.21162277559805
BN26,p.za cinque giornate,12095,10,45.4623021841201,9.20802777322981
BN26,v.le regina margherita via besana,11828,11,45.4597511943306,9.20606084299749
BN26,v.le regina margherita via lamarmora,11821,12,45.4577672343075,9.20456884266969
BN26,p.ta romana m3,17588,13,45.4513562951491,9.20227290310555
BN26,via ripamonti v.le sabotino,11767,14,45.4509802466478,9.19711898761297
BN26,via bocconi,11471,15,45.4509822432453,9.19060208558409
BN26,porta lodovica,11460,16,45.4517802276264,9.18711312846187
BN26,v.le col di lana,11452,17,45.452138235023,9.18346815182067
BN26,p.za ventiquattro maggio,17559,18,45.4524041894855,9.17959821044041
BN26,via vigevano v.le gorizia,11199,19,45.4527502071882,9.17624923820362
BN26,p.ta genova m2,11182,20,45.4532931412388,9.17049032240307
BN26,c.so colombo p.le cantore,11193,21,45.4549271560948,9.17224924788572
BN26,v.le coni zugna via solari,11184,22,45.4574701113886,9.16898029645406
BN26,p.le aquileia,17038,23,45.4612610262082,9.16364338131433
BN26,conciliazione m1,11242,24,45.4673629830869,9.1653073266243
BN26,cadorna m1 m2,16895,25,45.4677840494074,9.17588617751805
BN26,cadorna m1 m2,11277,26,45.4689510255387,9.17675312504025
BN25,stazione centrale m2 m3,16875,1,45.4866238645082,9.20253769170821
BN25,p.za s. gioachimo,12991,2,45.4814609463724,9.19807882565433
BN25,stazione garibaldi m2 m5,15671,3,45.4838198647302,9.18718388895273
BN25,via farini via ferrari,11589,4,45.4858738416714,9.18245500447822
BN25,via procaccini via messina,17837,5,45.4842114471717,9.17567856776696
BN25,p.za gramsci,11290,6,45.4820308554856,9.16802316266376
BN25,c.so sempione prima di via canova,18022,7,45.4778160671095,9.16884020706606
BN25,triennale,11265,8,45.4713799767241,9.17316620915132
BN25,cadorna m1 m2,11275,9,45.4687670294876,9.17745215427224
BN24,vigentino,15081,1,45.421481628141,9.2032760891585
BN24,via ripamonti via chopin,11704,2,45.4261615823609,9.20327003645828
BN24,via ripamonti via val di sole,11717,3,45.4285875287555,9.20264403073885
BN24,via ripamonti via noto,11720,4,45.4314355135248,9.2017830190436
BN24,via ripamonti via dell'assunta,11722,5,45.4331104669655,9.20132005830378
BN24,via ripamonti via quaranta,11714,6,45.4356314696317,9.20082801684842
BN24,via ripamonti via barletta,11743,7,45.4380064299797,9.20029703889687
BN24,via ripamonti via serio,17053,8,45.4406433930816,9.19972297270984
BN24,via ripamonti via lorenzini,17054,9,45.4439773460574,9.19884899707912
BN24,v.le isonzo via ripamonti,17055,10,45.4459815718295,9.19836248412135
BN24,via ripamonti via bellezza,11765,11,45.4483113061179,9.19756398945683
BN24,via ripamonti v.le sabotino,11756,12,45.4506962729166,9.19695897345624
BN24,c.so p.ta vigentina,11758,13,45.4535252477037,9.1962100147882
BN24,crocetta m3,11761,14,45.4559341973187,9.19560001262714
BN24,c.so p.ta romana via s. sofia,11520,15,45.4582071672587,9.192461021905
BN24,missori m3,16937,16,45.460428111621,9.18867505304135
BN24,duomo m1 m3,16929,17,45.4617001553105,9.1893220581151
BN15,duomo m1 m3,16929,1,45.4617001553105,9.1893220581151
BN15,c.so italia (missori m3),11498,2,45.4593111474841,9.1878500813527
BN15,c.so italia via s. sofia,11465,3,45.4566881770133,9.18739805922845
BN15,c.so italia via lusardi,11462,4,45.4540732129878,9.18694610581698
BN15,v.le col di lana,11452,5,45.452138235023,9.18346815182067
BN15,p.za ventiquattro maggio,11447,6,45.4522982122579,9.18108815893588
BN15,c.so s. gottardo via lagrange,11442,7,45.4490062682305,9.17964222908013
BN15,l.go mahler,11169,8,45.4457982711276,9.17926126402078
BN15,v.le tibaldi via meda,11168,9,45.4437873231536,9.17897827875592
BN15,via meda via spaventa,11164,10,45.4413313357052,9.17864530469461
BN15,via montegani v.le da cermenate,11162,11,45.4381613367409,9.17830426370013
BN15,via montegani via palmieri,11138,12,45.4351203898162,9.17790431129525
BN15,via montegani via neera,11135,13,45.4332394096305,9.17766532261367
BN15,p.za abbiategrasso m2,16843,14,45.4295544407083,9.17759132430129
BN15,via dei missaglia via boifava,16901,15,45.4265484843686,9.17734342528201
BN15,via dei missaglia (isola anita),16903,16,45.4227185243368,9.17703938415398
BN15,via dei missaglia via de ruggiero,16904,17,45.418174567813,9.17554546798886
BN15,via dei missaglia via feraboli,16905,18,45.4140346148858,9.17494249812357
BN15,via dei missaglia via saponaro,16906,19,45.4099856903561,9.17442551767205
BN15,via dei missaglia (scuola santarosa),16907,20,45.406730704557,9.17479354646953
BN15,gratosoglio,15270,21,45.4030607251815,9.17369855444033
B99,vigentino,15086,1,45.4211306161312,9.20374807889244
B99,via ripamonti (ist. europeo oncologia),11701,2,45.4131347219891,9.20626706474095
B99,"via ripamonti, 514",12011,3,45.4062757966393,9.20800407767419
B99,via ripamonti via quintosole,12012,4,45.4031788325772,9.20881111563063
B99,casa di reclusione (opera),11702,5,45.3991518713992,9.20598616005545
B99,"ss 412, 1 (opera)",13421,6,45.3946969465132,9.21092213648276
B99,noverasco (opera),15240,7,45.3949209512116,9.21240310502202
B98,bande nere m1,10387,1,45.4623309876943,9.13659266946253
B98,via d'alviano via tuberose,10567,2,45.4584880144052,9.1384017135374
B98,via soderini via d'alviano,10545,3,45.4555250240977,9.14010163403458
B98,p.za frattini,10549,4,45.4512371091954,9.14237469983367
B98,via brunelleschi,10551,5,45.4487281497682,9.14391263668807
B98,via l. il moro cavalcavia don milani,10527,6,45.4453341753525,9.14614263134752
B98,p.za ohm,10533,7,45.4418781946782,9.14871866916708
B98,via s. rita via bari,10796,8,45.4393092595575,9.15202462281175
B98,via s. rita p.za miani,10798,9,45.4380562989363,9.1536105970355
B98,via voltri via ovada,10770,10,45.4361263245811,9.15449961399295
B98,via voltri via di rudini',10763,11,45.4343803776922,9.15446159856847
B98,ospedale san paolo,10781,12,45.4329843717687,9.15886656091789
B98,via s. vigilio (pronto soccorso),16071,13,45.4338023878775,9.16254951453768
B98,via s. vigilio via s. paolino,10792,14,45.4346873779451,9.16382848935411
B98,famagosta m2,17479,15,45.4367753520696,9.16872644294071
B965,Via Milano (Scuole) (Pioltello),16463,1,45.5016150808616,9.33464899388862
B965,Via Milano (Scuole) (Pioltello),16464,2,45.5019300836386,9.33459502176909
B965,Via Mozart Via Cimarosa (Pioltello),16465,3,45.5047290648751,9.33336897860693
B965,Via Tiepolo (Pioltello),16499,4,45.5061170435025,9.33135703176676
B965,Via Perugino (Pioltello),16500,5,45.5061160036537,9.32961504186813
B965,Via Nenni Via Roma (Pioltello),16501,6,45.5093739474773,9.32713204504775
B965,Via Moro Via Togliatti (Pioltello),16502,7,45.5055549717013,9.32627609382026
B965,Via Virgilio Via Moro (Pioltello),16503,8,45.5021230677575,9.32554112713535
B965,Str.Cassanese Via Milano (Pioltello),16504,9,45.4996340755831,9.31370029413541
B965,Via Cassanese Via Di Vittorio (Segrate),16505,10,45.4977689891449,9.30006849298277
B965,Via Cassanese Via Giovanni XXIII (Segrate),16506,11,45.496986030451,9.29334254544825
B965,via cassanese via monzese (segrate),16507,12,45.4961179893868,9.28822858380449
B965,via cassanese via marconi (segrate),16014,13,45.4935880158449,9.27712677518376
B965,via cassanese via radaelli (segrate),15201,14,45.4912990032562,9.26802891363105
B965,q.re feltre,12728,15,45.4868239937147,9.24539018526857
B965,p.za gobetti,12510,16,45.4857419467365,9.23323736917948
B965,via pecchio v.le abruzzi,12228,17,45.4844249540003,9.21774355156718
B965,P.za Aspromonte,16509,18,45.4843109545913,9.21956757267253
B95,q.re barona,10510,1,45.4381222456143,9.13897677426075
B95,via chiodi v.le faenza,10512,2,45.4384662601148,9.1412137883305
B95,via tobagi v.le faenza,10522,3,45.4391162235339,9.143371736972
B95,via tobagi via olgiati,10526,4,45.4400652368726,9.1466996767384
B95,via tobagi via s. rita,10531,5,45.4408502510993,9.14945867278647
B95,via s. rita via bari,10796,6,45.4393092595575,9.15202462281175
B95,via s. rita p.za miani,10798,7,45.4380562989363,9.1536105970355
B95,p.za miani,10774,8,45.4369492743613,9.15560459705114
B95,v.le famagosta via venosta,10782,9,45.4371303575963,9.15906551910228
B95,v.le famagosta via lope de vega,10793,10,45.4372513595195,9.16306050643747
B95,famagosta m2,11114,11,45.4373873042056,9.16812541125925
B95,p.za maggi,11121,12,45.4373613712917,9.17147138189142
B95,via montegani v.le da cermenate,11400,13,45.4373814002093,9.17913529298962
B95,v.le da cermenate via volvinio,11410,14,45.4372525459985,9.18405732081273
B95,via antonini via lampedusa,11414,15,45.4371731579054,9.18689661319223
B95,via antonini via verro,11707,16,45.437126394703,9.19300212443028
B95,p.za chiaradia,11710,17,45.4370604342244,9.1972990658605
B95,via ripamonti via quaranta,11724,18,45.4360984339582,9.20135206689661
B95,via quaranta via gargano,11732,19,45.4364344629725,9.20493298833069
B95,via quaranta via d'agrate,12019,20,45.4367964486713,9.2087029245788
B95,via d'agrate via cassano d'adda,12022,21,45.4368514693147,9.21310286011599
B95,via d'agrate p.za angilberto ii,12023,22,45.4367964672895,9.21603780909166
B95,via ravenna via pomposa,12025,23,45.4356755038981,9.2187987925187
B95,via cinquecento via ravenna,12328,24,45.4351315393247,9.22052679262724
B95,p.le gabriele rosa,12332,25,45.4369625099885,9.22339374836648
B95,v.le martini,12350,26,45.4389234843978,9.22425574895125
B95,via boncompagni via avezzana,12963,27,45.4396944759734,9.22782966576845
B95,porto di mare m3,12964,28,45.4378774719723,9.23181663500336
B95,via boncompagni via pallia,12965,29,45.4368015008043,9.23415261142479
B95,cassinis,18132,30,45.4342426533436,9.2366056996442
B94,cadorna m1 m2,11275,1,45.4687670294876,9.17745215427224
B94,cadorna m1 m2,11274,2,45.4673110019221,9.17643513670928
B94,carducci ,18827,3,45.4650503426654,9.17499708131946
B94,carducci,18127,4,45.462827596516,9.17382597631927
B94,s. ambrogio m2,11221,5,45.4612211023047,9.17381521767107
B94,p.za resistenza partigiana,11235,6,45.459119112538,9.17708918449331
B94,colonne di s. lorenzo,11475,7,45.4572631248541,9.18135614093884
B94,via molino delle armi p.za vetra,11449,8,45.4568771701907,9.18289013429346
B94,c.so italia via s. sofia,11468,9,45.4560191817124,9.18718908268469
B94,via s. sofia via s. senatore,11472,10,45.4569311556992,9.1903740326863
B94,ospedale policlinico,11790,11,45.4587191727878,9.19462796028581
B94,via f. sforza via andreani,11795,12,45.4604691474568,9.19622097849593
B94,l.go augusto,11808,13,45.462822152598,9.19846489009608
B94,via visconti di modrone,11812,14,45.4651561139526,9.2002778678809
B94,via s. damiano c.so monforte,11815,15,45.4672800888135,9.20047883851487
B94,c.so venezia via senato,11846,16,45.4693080715895,9.19877887046118
B94,p.za cavour,11839,17,45.4718700103593,9.19574285877749
B94,turati m3,11841,18,45.4755779624824,9.19606289469681
B94,via moscova c.so di p.ta nuova,11562,19,45.4762629899861,9.19249187915953
B94,via moscova via solferino,11599,20,45.4772439313399,9.18736799438727
B94,moscova m2,11593,21,45.4776569410904,9.18516904117674
B94,p.za lega lombarda,11581,22,45.4782519221662,9.18212405777277
B94,p.le baiamonti,11575,23,45.4816638863054,9.18144402499084
B93,stazione lambrate m2,16723,1,45.4849299758273,9.23634831675352
B93,stazione lambrate m2,12706,2,45.4841740260103,9.23615032159276
B93,via valvassori peroni,12705,3,45.4816979849991,9.23650934076433
B93,via bassini via golgi,12699,4,45.4806529989621,9.23457137640326
B93,via bassini via ponzio,12498,5,45.4794420328735,9.2308103984089
B93,via celoria (istituto besta),12493,6,45.4771570941262,9.22994944955772
B93,p.le gorini (istituto dei tumori),12446,7,45.4737551349518,9.22971646127438
B93,via b. angelico via aselli,12444,8,45.4712301248717,9.2300444838075
B93,via aselli v.le argonne,12442,9,45.4691321914752,9.23007752491483
B93,via lomellina via sismondi,12404,10,45.4658691708457,9.23011753917891
B93,via sismondi p.za adigrat,12401,11,45.4656091690722,9.22773752159987
B93,via sismondi v.le campania,12397,12,45.4655881811789,9.22453760735555
B93,v.le campania v.le corsica,12393,13,45.4624751806103,9.22377458630581
B93,porta vittoria,15524,14,45.4594962624554,9.22381961659334
B93,v.le molise,12379,15,45.4568342813885,9.22389964431861
B93,v.le molise via cadibona,12378,16,45.4539253098599,9.22386368313776
B93,p.le cuoco,12375,17,45.4517823313615,9.22368870052124
B93,v.le puglie,12373,18,45.448334404181,9.22402967104307
B93,p.le bologna,12355,19,45.4434074304666,9.22401267661153
B93,corvetto m3,12352,20,45.4407974844758,9.22403373103247
B93,v.le martini,12349,21,45.4386484613872,9.22413973928361
B93,p.le gabriele rosa,12333,22,45.4373135010718,9.22336576887774
B93,v.le omero via barabino,12336,23,45.4345805277543,9.22393974477535
B93,v.le omero,12335,24,45.4324775417196,9.22468472873653
B926,san felicino (peschiera b.),13331,1,45.4568325507782,9.31663947730498
B926,via abruzzi via toscana (peschiera b.),13332,2,45.4596805308839,9.31386450393103
B926,via veneto via toscana (peschiera b.),13333,3,45.4618684760519,9.31367147976708
B926,via trieste via veneto (peschiera b.),13334,4,45.4640704652876,9.31196250354859
B926,trieste,18141,5,45.4633325845687,9.30664496963116
B926,via trieste strada provinciale (peschiera b.),13335,6,45.4632694080725,9.30313357671439
B926,stazione segrate,17926,7,45.4815489096551,9.2983360613973
B925,udine m2,13536,1,45.4916399464808,9.23663827044333
B925,via feltre via pisani dossi,12746,2,45.4912709061449,9.24302119645828
B925,"via feltre, 100",12871,3,45.491535928688,9.24962913609457
B925,v.le turchia (cascina biblioteca),13537,4,45.4961299269077,9.25783900203951
B925,portineria milano 2 (segrate),15197,5,45.4969379162528,9.26304694210084
B925,milano due (segrate),15198,6,45.4943909437884,9.26470395375456
B925,res. archi milano 2 (segrate),15199,7,45.4972089345664,9.26652586827147
B925,res. portici milano 2 (segrate),13539,8,45.499610923425,9.26739485820983
B925,res. ponti milano 2 (segrate),13540,9,45.5014648761837,9.26851680706184
B925,ufficio postale milano 2 (segrate),15196,10,45.5040618493824,9.26879978023597
B925,ospedale san raffaele,13542,11,45.5071328115819,9.26780178717675
B925,via olgettina (amsa),13543,12,45.5096782365408,9.26705714989463
B925,"via olgettina, 5",13544,13,45.5118737701957,9.26725279487197
B925,cascina gobba m2,13525,14,45.5113487930769,9.26060186973944
B924,stazione lambrate m2,17820,1,45.4840786814211,9.23723543615946
B924,stazione lambrate m2,12706,2,45.4841740260103,9.23615032159276
B924,via viotti via bassini,12713,3,45.4828260602499,9.23764132646042
B924,via c. flaminio via saccardo,12716,4,45.4814770591835,9.24115926138055
B924,via c. flaminio via dei canzi,12719,5,45.4801240774008,9.24235325418202
B924,via bistolfi via s. faustino,12724,6,45.4773410677118,9.24308230211547
B924,via pitteri via tanzi,12690,7,45.4772820836834,9.2457532223955
B924,via rubattino via pitteri,12694,8,45.4763410875557,9.24767826300834
B924,"via rubattino, 6",12857,9,45.4767551245572,9.24951320527642
B924,via rubattino (tangenziale est),12865,10,45.4777751447666,9.25424415164782
B924,"via rubattino, 81",12867,11,45.4785021359422,9.25745610168079
B924,via milano via reggio emilia (segrate),13211,12,45.4800131246776,9.2678499606792
B924,v.le abruzzi via milano (segrate),13212,13,45.4791231728346,9.26960990178561
B924,redecesio (segrate),13213,14,45.4763651566776,9.26932192974302
B924,v.le abruzzi via milano (segrate),13214,15,45.4791721500156,9.26973495157247
B924,v.le delle regioni v.le romagna (segrate),13215,16,45.4826771252835,9.26998188970026
B924,via redecesio via trento (segrate),13216,17,45.4842931284602,9.27576481072546
B924,via modigliani via primo maggio (segrate),13217,18,45.4873341404198,9.29080261618981
B924,via modigliani via roma (segrate),16001,19,45.4873251228585,9.29593154795196
B924,via cellini via cristei (segrate),16852,20,45.4896290751666,9.29610357963041
B924,via morandi (cimitero) (segrate),16853,21,45.4918580597789,9.29907647826718
B924,via morandi via battisti (segrate),16854,22,45.4968470163255,9.29985547380356
B924,via giovanni xxiii via s.carlo (segrate),13223,23,45.499216991859,9.29321854291987
B923,stazione fs,17977,1,45.4817766226842,9.29824065706697
B923,via morandi via modigliani (segrate),13218,2,45.4875311338413,9.29793652733061
B923,via morandi via cristei (segrate),13219,3,45.4893791267554,9.2986085497793
B923,via morandi via battisti (segrate),16854,4,45.4968470163255,9.29985547380356
B923,via cassanese via marconi (segrate),16014,5,45.4935880158449,9.27712677518376
B923,lavanderie (segrate),15195,6,45.4872450520819,9.26840088655279
B923,v.le delle regioni v.le romagna (segrate),13234,7,45.482255130077,9.2698339504802
B923,v.le abruzzi via milano (segrate),13212,8,45.4791231728346,9.26960990178561
B923,redecesio (segrate),13213,9,45.4763651566776,9.26932192974302
B922,di vittorio - cassanese,17986,1,45.4982696837144,9.30101233770565
B922,vespucci - colombo,17985,2,45.4997073598888,9.30418059672247
B922,via morelli (segrate),16855,3,45.5038269418679,9.29821448535534
B922,via giovanni xxiii via s.carlo (segrate),13223,4,45.499216991859,9.29321854291987
B922,v.le manzoni via monzese (segrate),13224,5,45.5013829583156,9.28741059429587
B922,via amendola via olgetta (segrate),16012,6,45.5000949304056,9.28456165382062
B922,via amendola via nenni (segrate),16013,7,45.4978489850524,9.28470761370674
B922,via monzese via nenni (segrate),13226,8,45.4974500102777,9.2885616036692
B922,via cassanese via marconi (segrate),16014,9,45.4935880158449,9.27712677518376
B922,via cassanese via radaelli (segrate),15201,10,45.4912990032562,9.26802891363105
B922,via f.lli cervi via cassanese (segrate),15202,11,45.4910590181831,9.26175999536781
B922,milano due (segrate),15198,12,45.4943909437884,9.26470395375456
B922,res. archi milano 2 (segrate),15199,13,45.4972089345664,9.26652586827147
B92,lodi m3,13805,1,45.4467743575117,9.20827789983904
B92,p.le lodi v.le umbria m3,13165,2,45.4481743128089,9.21081285717965
B92,v.le umbria via muratori,13166,3,45.4503673123119,9.21256375846121
B92,v.le umbria via comelico,12070,4,45.4532932857646,9.21515776886125
B92,via maestri campionesi,12077,5,45.4552662744712,9.21652574359645
B92,via arconati,12115,6,45.457595248308,9.21745369307993
B92,p.za emilia,14871,7,45.4619472045348,9.21743864832333
B92,v.le piceno,17270,8,45.4658001596408,9.21738766875476
B92,dateo,17271,9,45.4683881188137,9.21730366384331
B92,v.le dei mille p.za novelli,17272,10,45.4703050959469,9.2172566377081
B92,p.za ascoli,17273,11,45.4740050563478,9.21720463153174
B92,v.le abruzzi via plinio,17274,12,45.4774210352925,9.21720059027075
B92,p.le bacone,17277,13,45.4805399767463,9.21715357466554
B92,via piccinni v.le abruzzi,12208,14,45.4820669353288,9.2164776011088
B92,p.le loreto via pergolesi,12198,15,45.483588939879,9.21337859260159
B92,caiazzo m2,12184,16,45.4856129233009,9.209306642203
B92,p.za luigi di savoia,12176,17,45.4866518811109,9.20727068285772
B92,stazione centrale via tonale,11931,18,45.4883268402115,9.20389968233129
B92,sondrio m3,11918,19,45.4899578216149,9.20068577500529
B92,v.le sauro via oldofredi,11906,20,45.4913218280024,9.19776180578184
B92,zara m3/m5,11895,21,45.4925087793156,9.19335582007747
B92,v.le stelvio via lario,11641,22,45.4931107616984,9.19107284421808
B92,via farini v.le stelvio,11622,23,45.4945377297763,9.18559389926269
B92,via bernina,11610,24,45.4956217320491,9.18156992117275
B92,lancetti,11327,25,45.4954586772603,9.17690600575007
B92,p.le nigra,11361,26,45.4958227143687,9.17193908116927
